timestamp,bicep,tricep,label
701244550,54605,45707,transition
701246507,56637,46747,transition
701248490,57950,47035,transition
701250482,58078,46763,transition
701252466,56973,46635,transition
701254440,55597,46235,transition
701256442,54765,45963,transition
701258423,54173,46507,transition
701260402,53837,47595,transition
701262385,53196,48603,transition
701264361,51676,49340,transition
701265380,50892,50028,transition
701267371,50012,52748,transition
701268411,49932,55437,transition
701270377,50332,60622,transition
701271411,50716,61679,transition
701273385,51692,58606,transition
701275359,53036,54061,transition
701276397,53485,51868,transition
701278384,53965,49932,transition
701279392,54013,50092,transition
701305897,53389,51852,transition
701307773,52828,52620,transition
701309723,51852,52028,transition
701311690,50620,53068,transition
701313688,50060,53405,transition
701315664,50476,54013,transition
701317638,51276,56589,transition
701319619,50892,56653,transition
701321587,50972,51132,transition
701323562,53084,46651,transition
701325533,55837,43914,transition
701327507,57758,42458,transition
701329483,58254,41866,transition
701331446,57358,42330,transition
701333413,56093,43562,transition
701335395,54557,45771,transition
701336412,53997,47355,transition
701338395,53405,50908,transition
701340371,53293,54829,transition
701341411,53164,56365,transition
701343400,52700,57438,transition
701345370,52380,56397,transition
701347358,52748,54765,transition
701348394,53052,54349,transition
701350367,53645,54221,transition
701352360,53821,58558,transition
701353405,53709,61919,transition
701355394,53405,63551,transition
701357364,53517,57806,transition
701358412,53917,54989,transition
701360397,54973,51052,transition
701369895,55053,48299,transition
701371786,54157,49740,transition
701373749,53052,53853,transition
701375730,52412,57614,transition
701377716,52428,60158,transition
701379697,52284,65439,transition
701381681,51820,65535,transition
701383634,51772,61278,transition
701385604,53100,55949,transition
701387568,54525,51468,transition
701389553,55101,46379,transition
701391535,55357,41818,transition
701393516,54445,39305,transition
701395489,53036,38473,transition
701397480,51788,38617,transition
701399467,50076,40089,transition
701401424,48347,42250,transition
701403399,47275,45002,transition
701405387,46555,48843,transition
701407374,45547,53933,transition
701408389,44970,56253,transition
701409416,44618,57662,transition
701411424,45211,57966,transition
701413393,47995,57406,transition
701415397,52636,56653,transition
701417372,57390,56253,transition
701419359,60174,57838,transition
701420410,60382,58590,transition
701422395,59070,57229,transition
701424369,56653,54861,transition
701425411,55277,53757,transition
701434904,54621,57502,transition
701436793,55229,56589,transition
701438748,54973,57678,transition
701440733,53917,57710,transition
701442691,52796,57550,transition
701444671,52252,58382,transition
701446666,52492,55165,transition
701448627,53196,49788,transition
701450586,54093,45675,transition
